常用频道,#genre#
威海都市生活,http://115.29.208.41:34567/sd.php?id=whdssh
威海海洋,http://115.29.208.41:34567/sd.php?id=whhy
威海环翠综合,http://115.29.208.41:34567/sd.php?id=whhczh
荣成综合,http://115.29.208.41:34567/sd.php?id=whrczh
荣成生活,http://115.29.208.41:34567/sd.php?id=whrcsh
乳山综合,http://115.29.208.41:34567/sd.php?id=whrszh
乳山生活,http://115.29.208.41:34567/sd.php?id=whrssh
文登TV1,http://115.29.208.41:34567/sd.php?id=whwd1
文登TV2,http://115.29.208.41:34567/sd.php?id=whwd2

安徽省频道,#genre#
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8
合肥生活,http://112.27.235.94:8000/hls/19/index.m3u8
广德生活,https://live.gdtv.ah.cn/live/shenghuoTV.m3u8
广德新闻综合,https://live.gdtv.ah.cn/live/newsTV.m3u8

爱奇频道,#genre#
古装妖魔频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_947_1080P_t10/c58_fast_947_1080P_t10.m3u8?d
军旅剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_700_1080P_t10/c54_fast_700_1080P_t10.m3u8?d
家庭剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_999_1080P_t10/c59_fast_999_1080P_t10.m3u8?d
泰语剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_949_1080P_t10/c58_fast_949_1080P_t10.m3u8?d
搞笑剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_953_1080P_t10/c58_fast_953_1080P_t10.m3u8?d
传奇剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_1052_1080P_t10/c54_fast_1052_1080P_t10.m3u8?d
爱情生活频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_967_1080P_t10/c59_fast_967_1080P_t10.m3u8?d

港澳,#genre#
民视新闻,http://rihou.cc:555/tv/民视新闻
台视新闻 HD,http://74.91.26.218:82/live/ttvnews.m3u8

港澳台,#genre#
三立戏剧频特,http://61.221.215.25:8800/hls/41/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩频道,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球频国,http://61.221.215.25:8800/hls/57/index.m3u8
tvbs闽南频道,http://61.221.215.25:8800/hls/9/index.m3u8
环球电视频道,http://utv1.hqtvzb.com:9999/hls/world.m3u8
华文七套,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
华文四套,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
华文三套,https://espanol-livews.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8
华文八套,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
华文五套,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
香港面包频道,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
ELTA体育2,rtmp://f13h.mine.nu/sat/md041
ELTA体育1,rtmp://f13h.mine.nu/sat/md051
民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
华视闽南频道,rtmp://f13h.mine.nu/sat/tv111
东森超视,rtmp://f13h.mine.nu/sat/tv331
TVBS新闻,rtmp://f13h.mine.nu/sat/tv551
东森财经新闻,rtmp://f13h.mine.nu/sat/tv571
非凡新闻频道,rtmp://f13h.mine.nu/sat/tv581
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来体育,rtmp://f13h.mine.nu/sat/tv721
DAZN-体育壹,rtmp://f13h.mine.nu/sat/tv731
DAZN-体育贰,rtmp://f13h.mine.nu/sat/tv741
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
纬来日本,rtmp://f13h.mine.nu/sat/tv771
靖天電影台,http://iptv.4666888.xyz/iptv2A.php?id=56
TVB Plus,http://74.91.26.218:82/live/j2.m3u8
华视新闻资讯,http://74.91.26.218:82/live/ctsnews.m3u8
台视,http://74.91.26.218:82/live/ttv.m3u8
台视财经,http://74.91.26.218:82/live/ttvcj.m3u8
民视,http://74.91.26.218:82/live/ftv.m3u8
翡翠台,http://74.91.26.218:82/live/jade.m3u8

地方台,#genre#
巴彦电视台,https://rmplive.hljtv.com/live/bayan.m3u8
方正综合,https://rmplive.hljtv.com/live/fangzheng.m3u8
呼兰综合,https://rmplive.hljtv.com/live/hulan.m3u8
尚志新闻综合,https://rmplive.hljtv.com/live/shangzhi.m3u8
通河新闻,https://rmplive.hljtv.com/live/tonghe.m3u8
五常综合,https://rmplive.hljtv.com/live/wuchang.m3u8
依兰新闻综合,https://rmplive.hljtv.com/live/yilan.m3u8
延寿综合,https://rmplive.hljtv.com/live/yanshou.m3u8
拜泉综合,https://rmplive.hljtv.com/live/baiquan.m3u8
富裕综合,https://rmplive.hljtv.com/live/fuyu.m3u8
甘南县综合,https://rmplive.hljtv.com/live/gannan.m3u8
克东综合,https://rmplive.hljtv.com/live/kedong.m3u8
克山综合,https://rmplive.hljtv.com/live/keshan.m3u8
龙江综合,https://rmplive.hljtv.com/live/longjiang.m3u8
讷河综合,https://rmplive.hljtv.com/live/nehe.m3u8
泰来综合,https://rmplive.hljtv.com/live/tailai.m3u8
依安综合,https://rmplive.hljtv.com/live/yian.m3u8
牡丹江新闻综合,https://masterpull.hljtv.com/live/newLqQS9Lcp.m3u8
东宁综合,https://rmplive.hljtv.com/live/dongning.m3u8
海林综合,https://rmplive.hljtv.com/live/hailin.m3u8
林口综合,https://rmplive.hljtv.com/live/linkou.m3u8
穆棱综合,https://rmplive.hljtv.com/live/muleng.m3u8
绥芬河综合,https://rmplive.hljtv.com/live/suifenhe.m3u8
富锦电视台,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8
桦南综合,https://rmplive.hljtv.com/live/huanan.m3u8
同江电视台,https://rmplive.hljtv.com/live/tongjiang.m3u8
汤原综合,https://rmplive.hljtv.com/live/tangyuan.m3u8
大庆市新闻综合,https://masterpull.hljtv.com/live/4WdrZLCq.m3u8
林甸综合,https://rmplive.hljtv.com/live/lindian.m3u8
鸡西新闻综合,https://rmplive.hljtv.com/live/jixi.m3u8
虎林综合,https://rmplive.hljtv.com/live/hulin.m3u8
鸡东综合,https://rmplive.hljtv.com/live/jidong.m3u8
宝清综合,https://rmplive.hljtv.com/live/baoqing.m3u8
友谊综合,https://rmplive.hljtv.com/live/youyi.m3u8
伊春综合,https://rmplive.hljtv.com/live/yichun.m3u8
嘉荫综合,https://rmplive.hljtv.com/live/jiayin.m3u8
铁力综合,https://rmplive.hljtv.com/live/tieli.m3u8
七台河新闻综合,https://rmplive.hljtv.com/live/qitaihe.m3u8
勃利综合,https://rmplive.hljtv.com/live/boli.m3u8
鹤岗新闻综合,https://rmplive.hljtv.com/live/hegang.m3u8
萝北综合,https://rmplive.hljtv.com/live/luobei.m3u8
绥化新闻综合,https://rmplive.hljtv.com/live/suihua.m3u8
安达综合,https://rmplive.hljtv.com/live/anda.m3u8
海伦综合,https://rmplive.hljtv.com/live/hailun.m3u8
明水综合,https://rmplive.hljtv.com/live/mingshui.m3u8
庆安综合,https://rmplive.hljtv.com/live/qingan.m3u8
青冈综合,https://rmplive.hljtv.com/live/qinggang.m3u8
绥棱综合,https://rmplive.hljtv.com/live/suileng.m3u8
望奎综合,https://rmplive.hljtv.com/live/wangkui.m3u8
肇东综合,https://rmplive.hljtv.com/live/zhaodong.m3u8
黑河新闻综合,https://rmplive.hljtv.com/live/heihe.m3u8
嫩江综合,https://rmplive.hljtv.com/live/nenjiang.m3u8
孙吴综合,https://rmplive.hljtv.com/live/sunwu.m3u8
五大连池综合,https://rmplive.hljtv.com/live/wudalianchi.m3u8
呼玛综合,https://rmplive.hljtv.com/live/huma.m3u8
塔河综合,https://rmplive.hljtv.com/live/tahe.m3u8
漠河综合,https://rmplive.hljtv.com/live/mohe.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8?zanhd
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd
祁门综合,rtmp://tv.qmxrmt.com/chan/ch1?zanhd
江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8

卫视网页,#genre#
江苏卫视(网页),video://https://live.jstv.com
吉林卫视(网页),video://https://www.jlntv.cn/tv
安徽卫视(网页),video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=0
陕西卫视(网页),video://http://live.snrtv.com/star

CCTV1(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=1
CCTV3(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=2
CCTV5(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=3
CCTV6(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=4
CCTV7(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=5
CCTV9(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=6
CCTV10(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=7
CCTV11(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=8
CCTV12(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=9
CCTV13(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=10
北京卫视(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=12
河南卫视(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
河南都市(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=13
河南民生(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=15
河南梨园(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=16
河南卫视(网页),video://https://www.hndyjyfw.gov.cn/livePlay.html?u=14
浙江卫视(网页),video://https://www.cztv.com/liveTV/101
深圳卫视(网页),video://https://www.sztv.com.cn/pindao/index.html?id=7867
东方卫视(网页),video://https://live.kankanews.com/huikan?id=1
康巴卫视(网页),video://https://www.kangbatv.com/zb_22587/
山西卫视(网页),video://https://www.sxrtv.com/tv/index.shtml
河北卫视(网页),video://https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=0
甘肃卫视(网页),video://https://www.gstv.com.cn/zxc.jhtml#
贵州卫视(网页),video://https://www.gzstv.com/tv/ch01
新疆卫视(网页),video://https://www.xjtvs.com.cn/column/tv/434?channelId=1
河源综合(网页),video://https://www.hyrtv.cn/itv/zhds/
河源公共(网页),video://https://www.hyrtv.cn/itv/ggds/
清远新闻综合(网页),video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅生活(网页),video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关新闻综合(网页),video://https://www.sgmsw.cn/mobile/tvinfo?id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆生活(网页),video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
肇庆综合(网页),video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
云浮综合(网页),video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮文旅(网页),video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9
清远新闻综合(网页),video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅生活(网页),video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关新闻综合(网页),video://https://www.sgmsw.cn/mobile/tvinfo?id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆生活(网页),video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
肇庆综合(网页),video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33

熊猫频道,#genre#
成都高清,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
都江堰高清,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
基地成年园1,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
基地成年园2,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
基地幼年园1,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
基地幼年园2,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
基地幼儿园1,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
基地幼儿园2,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
基地母子园1,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
基地母子园2,http://gcalic.v.myalicdn.com/gc/xiongmao08_1/index.m3u8
基地别墅1,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
基地别墅2,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8
都江堰瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
都江堰水秀,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
都江堰妃妃,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
都江堰娅祥,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
都江堰英英,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
怡然2,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
都江堰青青,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
大丰麋鹿,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
白马雪山,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
直播熊猫,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8

抖音网页,#genre#
糖糖爱唱歌,video://https://live.douyin.com/680811057501
CCTV-6,video://https://live.douyin.com/208823316033
央视网抖直播,video://https://live.douyin.com/870887192950
央视网快看播,video://https://live.douyin.com/127453393722
央视二套直播,video://https://live.douyin.com/296728101980
小央视频直播,video://https://live.douyin.com/547977714661
央视频抖直播,video://https://live.douyin.com/50828500437
央广网抖直播,video://https://live.douyin.com/667431506077
央视新闻直播,video://https://live.douyin.com/282773369501
新华社抖直播,video://https://live.douyin.com/403447259997
新华社快看播,video://https://live.douyin.com/832345075447
中国新闻网播,video://https://live.douyin.com/734352268449
中国新闻社播,video://https://live.douyin.com/15236241349
央影网抖直播,video://https://live.douyin.com/208823316033
看看新闻直播,video://https://live.douyin.com/808207714751
澎湃新闻直播,video://https://live.douyin.com/901733701009
北京时间直播,video://https://live.douyin.com/87324405858
广州ING-直播,video://https://live.douyin.com/388615883521
中山网抖直播,video://https://live.douyin.com/954175180811
人民日报直播,video://https://live.douyin.com/35849862298
中国交通直播,video://https://live.douyin.com/55740058708
凤凰新闻网播,video://https://live.douyin.com/40184312758
深圳新闻网播,video://https://live.douyin.com/983530344911
佛山新闻网播,video://https://live.douyin.com/587225334216
山东体育抖页,video://https://live.douyin.com/235694078803
大熊篮球抖页,video://https://live.douyin.com/209552895709
梨园行戏曲播,video://https://live.douyin.com/528583488654
38'6音乐直播,video://https://live.douyin.com/933732405880
粤语粤乐直播,video://https://live.douyin.com/766255078143
经典粤语直播,video://https://live.douyin.com/96938369391

网易网页,#genre#
全程回顾 | 九三盛大阅兵,video://https://live.163.com/room/285572.html
2025WAIC 网易科技,video://https://live.163.com/room/284934.html

BiliBili直播,#genre#
游戏_老实憨厚的笑笑,https://www.goodiptv.club/bilibili/545068
游戏_哔哩哔哩王者荣耀赛事,https://www.goodiptv.club/bilibili/21144080
游戏_哔哩哔哩英雄联盟赛事,https://www.goodiptv.club/bilibili/7734200

虎牙网页,#genre#
电影_视觉-娜娜,video://https://www.huya.com/26590882
电影_虎牙八点档,video://https://www.huya.com/880261
电影_黑帮片,video://https://www.huya.com/11336719
电影_成龙,video://https://www.huya.com/11342386
电影_李连杰,video://https://www.huya.com/11342390
电影_国产悬疑,video://https://www.huya.com/11342395
电影_星爷,video://https://www.huya.com/11342412
电影_玄幻,video://https://www.huya.com/11342414
电影_英叔,video://https://www.huya.com/11342421
电影_宇宙,video://https://www.huya.com/11342428
电影_梁家辉,video://https://www.huya.com/11342429
电影_喜剧,video://https://www.huya.com/11352877
电影_高分动作,video://https://www.huya.com/11352884
电影_不挤影院,video://https://www.huya.com/11352897
电影_古墓系列,video://https://www.huya.com/11352913
电影_刘德华(网页),video://https://www.huya.com/11342424
电影_许冠英(网页),video://https://www.huya.com/11601972
电影_甄子丹(网页),video://https://www.huya.com/11352935
电影_周润发(网页),video://https://www.huya.com/11342387
电影_周星星(网页),video://https://www.huya.com/11336587
电影_五福星(网页),video://https://www.huya.com/11282233
电影_古天乐(网页),video://https://www.huya.com/11602041
电影_邱淑贞(网页),video://https://www.huya.com/11352949
电影_周海媚(网页),video://https://www.huya.com/11279247
电影_王晶(网页),video://https://www.huya.com/11602058
电影_沈腾(网页),video://https://www.huya.com/11601968
电影_黄渤(网页),video://https://www.huya.com/11352876
电影_吴京(网页),video://https://www.huya.com/11602041
电影_强森(网页),video://https://www.huya.com/21059581
电影_港片(网页),video://https://www.huya.com/11602043
电影_国产(网页),video://https://www.huya.com/11352973

动漫_地狱ヽ妖妖,video://https://www.huya.com/11352869
动漫_弹一闪闪闪,video://https://www.huya.com/21059570
动漫_迢递羹瓜祭,video://https://www.huya.com/26355787
动漫_鋪床拂席有清風,video://https://www.huya.com/26355862
动漫_雨落惊鸿人,video://https://www.huya.com/21059628
音乐_听见歌声,video://https://www.huya.com/21241793
音乐_翻唱不翻车,video://https://www.huya.com/21241810
音乐_blue声色,video://https://www.huya.com/21241831
音乐_我是一颗小虎牙,video://https://www.huya.com/21241843
音乐_24小时直播听音乐,video://https://www.huya.com/30483433
音乐_糖豆豆丶甜,video://https://www.huya.com/25261191
音乐_瓶子啊啊啊,video://https://www.huya.com/28602479
音乐_小舞点歌台,video://https://www.huya.com/xashow
音乐_百川-天亮,video://https://www.huya.com/128427

剧集_虎牙放映厅(网页),video://https://www.huya.com/11602077
电影_漫威(网页),video://https://www.huya.com/11602034
电影_怪兽(网页),video://https://www.huya.com/21059577
电影_武侠(网页),video://https://www.huya.com/11342427
电影_警匪(网页),video://https://www.huya.com/11352886
电影_罪犯(网页),video://https://www.huya.com/11352962
电影_枪战(网页),video://https://www.huya.com/21059579
电影_盗墓(网页),video://https://www.huya.com/21059552
电影_海盗(网页),video://https://www.huya.com/21059595
电影_推荐(网页),video://https://www.huya.com/11602041
电影_救援(网页),video://https://www.huya.com/21059594
电影_热血(网页),video://https://www.huya.com/11352934
电影_谍战(网页),video://https://www.huya.com/21059585
动漫_战争(网页),video://https://www.huya.com/21059592
剧集_小鬼头(网页),video://https://www.huya.com/11352963
综娱_陈翔六点半(网页),video://https://www.huya.com/11274154
电影_喜剧专场(网页),video://https://www.huya.com/11602044
电影_黑帮斗争(网页),video://https://www.huya.com/11342419
动漫_嫣然影厅(网页),video://https://www.huya.com/11601977
电影_女神系列(网页),video://https://www.huya.com/11336571
电影_经典女神(网页),video://https://www.huya.com/11352909
电影_许氏三杰(网页),video://https://www.huya.com/11602033
电影_经典港片(网页),video://https://www.huya.com/11352965
电影_蘑菇影厅(网页),video://https://www.huya.com/11601981
电影_搞笑恐怖(网页),video://https://www.huya.com/11601960
电影_死神来了(网页),video://https://www.huya.com/11352903
电影_超异能族(网页),video://https://www.huya.com/21059586
剧集_动作电影(网页),video://https://www.huya.com/11602077
电影_搞笑喜剧(网页),video://https://www.huya.com/11342423
电影_欢笑影院(网页),video://https://www.huya.com/11352894
电影_快意江湖(网页),video://https://www.huya.com/11342435
电影_喜乐影院(网页),video://https://www.huya.com/21059580
动漫_怪兽系列(网页),video://https://www.huya.com/21059554
电影_杰森·斯坦森(网页),video://https://www.huya.com/21059588
1寻秦记(网页),video://https://www.huya.com/29465848
3扫黄先锋(网页),video://https://www.huya.com/29465855
4楚汉骄雄(网页),video://https://www.huya.com/29465854
5陀枪师姐(网页),video://https://www.huya.com/29465857
6法证先锋4(网页),video://https://www.huya.com/29465861
7刑事侦缉档案(网页),video://https://www.huya.com/29465856
8笑看风云(网页),video://https://www.huya.com/29465858
9大唐双龙传(网页),video://https://www.huya.com/29465850
10洗冤录(网页),video://https://www.huya.com/29465851
11金枝欲孽(网页),video://https://www.huya.com/29465847
12野蛮奶奶大战戈师奶(网页),video://https://www.huya.com/23863796
13创世纪(网页),video://https://www.huya.com/29465852
14封神榜(网页),video://https://www.huya.com/29465849
16妙手仁心(网页),video://https://www.huya.com/29465853
17活佛济公3(网页),video://https://www.huya.com/23903123
鹿鼎记98(网页),video://https://www.huya.com/26355806
小李飞刀(网页),video://https://www.huya.com/11342417
水月洞天(网页),video://https://www.huya.com/21059567
绝代双娇(网页),video://https://www.huya.com/29465867
风云雄霸天下(网页),video://https://www.huya.com/21059612
如懿传(网页),video://https://www.huya.com/29465868
芈月传(网页),video://https://www.huya.com/11352975
延禧攻略(网页),video://https://www.huya.com/26355864
王子变青蛙(网页),video://https://www.huya.com/11601964
永夜星河(网页),video://https://www.huya.com/23734169
玫瑰的故事(网页),video://https://www.huya.com/23865142
漫长的季节(网页),video://https://www.huya.com/11342393
梦华录(网页),video://https://www.huya.com/11336590
乌龙院闯情关(网页),video://https://www.huya.com/26355767
新楚留香(网页),video://https://www.huya.com/26355848
新楚留香(网页),video://https://www.huya.com/23863804
无心法师(网页),video://https://www.huya.com/30080233
征服(网页),video://https://www.huya.com/30311494
海绵宝宝(网页),video://https://www.huya.com/11352919
龙珠(网页),video://https://www.huya.com/10279885
叮当全集剧集(网页),video://https://www.huya.com/11601963
樱桃小丸子剧(网页),video://https://www.huya.com/11342394
猫和老鼠剧集(网页),video://https://www.huya.com/11352879
鬼吹灯之精绝古城(网页),video://https://www.huya.com/11352871
鬼吹灯之怒晴湘西(网页),video://https://www.huya.com/11602075
鬼吹灯之龙岭迷窟(网页),video://https://www.huya.com/29465863
鬼吹灯之云南虫谷(网页),video://https://www.huya.com/11352898
亮剑(网页),video://https://www.huya.com/30080238
民兵葛二蛋(网页),video://https://www.huya.com/11602072
我的团长我的团(网页),video://https://www.huya.com/11352910
铁道游击队(网页),video://https://www.huya.com/11352936
铁梨花(网页),video://https://www.huya.com/11352912
康熙微服私访记(网页),video://https://www.huya.com/11342418
御赐小仵作(网页),video://https://www.huya.com/11352948
新水浒传(网页),video://https://www.huya.com/11342384
开端(网页),video://https://www.huya.com/11342397
神探狄仁杰(网页),video://https://www.huya.com/11352958
三国演义（94版）(网页),video://https://www.huya.com/11602081
新三国演义(网页),video://https://www.huya.com/11352944
问心(网页),video://https://www.huya.com/11352890
家有儿女(网页),video://https://www.huya.com/29774370
全职高手(网页),video://https://www.huya.com/11352901
炊事班的故事3(网页),video://https://www.huya.com/19524135
医馆笑传(网页),video://https://www.huya.com/11352891
杨光的快乐生活(网页),video://https://www.huya.com/11602085
陈情令(网页),video://https://www.huya.com/29465862
神医喜来乐(网页),video://https://www.huya.com/11601978
大宋提刑官(网页),video://https://www.huya.com/26355856
鹊刀门传奇(网页),video://https://www.huya.com/29805872
白鹿原(网页),video://https://www.huya.com/11342416
长相思(网页),video://https://www.huya.com/11336593
你是我的荣耀(网页),video://https://www.huya.com/11352920
一代枭雄(网页),video://https://www.huya.com/11342398
庆余年(网页),video://https://www.huya.com/11352960
铁齿铜牙纪晓岚(网页),video://https://www.huya.com/11342396
雪中悍刀行(网页),video://https://www.huya.com/11336592
星汉灿烂·月生沧海(网页),video://https://www.huya.com/11336591
将夜(网页),video://https://www.huya.com/11352885
父母爱情(网页),video://https://www.huya.com/11602071
大染坊(网页),video://https://www.huya.com/11602086
地下交通站(网页),video://https://www.huya.com/11342433
邻里一家亲(网页),video://https://www.huya.com/11342426
剧集_雍正王朝(网页),video://https://www.huya.com/11342439
剧集_士兵突击(网页),video://https://www.huya.com/11342430
剧集_爱情公寓(网页),video://https://www.huya.com/11336726
电视剧场一(网页),video://https://www.huya.com/29465862
电视剧场二(网页),video://https://www.huya.com/11336591
电视剧场三(网页),video://https://www.huya.com/21059563
电视剧场四(网页),video://https://www.huya.com/26355783
电视剧场五(网页),video://https://www.huya.com/11352912
电视剧场六(网页),video://https://www.huya.com/11352936
电视剧场七(网页),video://https://www.huya.com/21059630
电视剧场八(网页),video://https://www.huya.com/26355775
电视剧场九(网页),video://https://www.huya.com/21059594
电视剧场十(网页),video://https://www.huya.com/11336592
电视剧场十一(网页),video://https://www.huya.com/11602088

浙江地方台,#genre#
绍兴影院㊣版,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
开化新闻综,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8zzhed
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8zzhed
上虞新商,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8zzhed
